"","subject","demog_question","demog_response","country"
"7544","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","state_grewup","广西","CN"
"7545","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","abroadexp","否","CN"
"7546","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","overseaexpnum","没有国际经历","CN"
"7547","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","oversea_exp_regions",NA,"CN"
"7548","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","firstlanguage","是","CN"
"7549","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","monolingual","不，我只说中文","CN"
"7550","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","englishlanguage","能","CN"
"7551","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","lang_sp_en","3","CN"
"7552","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","lang_ud_en","4","CN"
"7553","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","vietnameselanguage","不能","CN"
"7554","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","objectiveses","四年/五年制大学本科学位","CN"
"7555","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","subjectiveses","6","CN"
"7556","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","age","25","CN"
"7557","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","gender","女性","CN"
"7558","3ec6e5740c23ab1953dfc0a0a6aa2e4e86d45c5dc70bd2413deb95b717527868","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7559","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","country_born","是","CN"
"7560","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","current_in","是","CN"
"7561","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","state_grewup","吉林","CN"
"7562","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","abroadexp","否","CN"
"7563","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","overseaexpnum","没有国际经历","CN"
"7564","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","oversea_exp_regions",NA,"CN"
"7565","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","firstlanguage","是","CN"
"7566","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","monolingual","不，我只说中文","CN"
"7567","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","englishlanguage","能","CN"
"7568","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","lang_sp_en","3","CN"
"7569","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","lang_ud_en","4","CN"
"7570","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","vietnameselanguage","不能","CN"
"7571","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","objectiveses","有过一些研究生经历","CN"
"7572","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","subjectiveses","6","CN"
"7573","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","age","25","CN"
"7574","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","gender","女性","CN"
"7575","3f12a827c8f53aef8b44e286d7328edbb7015a165674a6867ac61c0426d5be61","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7576","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","country_born","是","CN"
"7577","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","current_in","是","CN"
"7578","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","state_grewup","重庆","CN"
"7579","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","abroadexp","否","CN"
"7580","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","overseaexpnum","没有国际经历","CN"
"7581","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","oversea_exp_regions",NA,"CN"
"7582","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","firstlanguage","是","CN"
"7583","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","monolingual","不，我只说中文","CN"
"7584","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","englishlanguage","能","CN"
"7585","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","lang_sp_en","4","CN"
"7586","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","lang_ud_en","5","CN"
"7587","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","vietnameselanguage","不能","CN"
"7588","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","objectiveses","有过一些研究生经历","CN"
"7589","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","subjectiveses","4","CN"
"7590","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","age","24","CN"
"7591","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","gender","女性","CN"
"7592","3f5f46f0a57e72d5010989f0f95dce5f5771ae9b52c5ac842b21a8543654a327","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7593","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","country_born","是","CN"
"7594","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","current_in","是","CN"
"7595","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","state_grewup","江苏","CN"
"7596","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","abroadexp","否","CN"
"7597","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","overseaexpnum","没有国际经历","CN"
"7598","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","oversea_exp_regions",NA,"CN"
"7599","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","firstlanguage","是","CN"
"7600","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","monolingual","不，我只说中文","CN"
"7601","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","englishlanguage","能","CN"
"7602","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","lang_sp_en","5","CN"
"7603","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","lang_ud_en","7","CN"
"7604","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","vietnameselanguage","不能","CN"
"7605","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","objectiveses","有过一些研究生经历","CN"
"7606","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","subjectiveses","7","CN"
"7607","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","age","25","CN"
"7608","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","gender","男性","CN"
"7609","40ec0fe5cea6e4b42b515996cd687ed3be998803d7bdf0b2ba1dd8b781be779d","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7610","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","country_born","是","CN"
"7611","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","current_in","是","CN"
"7612","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","state_grewup","吉林","CN"
"7613","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","abroadexp","否","CN"
"7614","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","overseaexpnum","一段国际经历","CN"
"7615","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","oversea_exp_regions",NA,"CN"
"7616","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","firstlanguage","是","CN"
"7617","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","monolingual","是，我是多语者","CN"
"7618","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","englishlanguage","能","CN"
"7619","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","lang_sp_en","4","CN"
"7620","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","lang_ud_en","7","CN"
"7621","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","vietnameselanguage","不能","CN"
"7622","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","objectiveses","四年/五年制大学本科学位","CN"
"7623","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","subjectiveses","4","CN"
"7624","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","age","22","CN"
"7625","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","gender","女性","CN"
"7626","43310be3fbdf7bd2cf7b7af38a36fa2b4b30c5f431e9805a1e3f790b2e89b805","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7627","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","country_born","是","CN"
"7628","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","current_in","是","CN"
"7629","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","state_grewup","四川","CN"
"7630","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","abroadexp","否","CN"
"7631","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","overseaexpnum","一段国际经历","CN"
"7632","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","oversea_exp_regions",NA,"CN"
"7633","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","firstlanguage","是","CN"
"7634","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","monolingual","是，我是多语者","CN"
"7635","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","englishlanguage","能","CN"
"7636","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","lang_sp_en","7","CN"
"7637","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","lang_ud_en","7","CN"
"7638","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","vietnameselanguage","不能","CN"
"7639","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","objectiveses","有过一些研究生经历","CN"
"7640","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","subjectiveses","6","CN"
"7641","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","age","23","CN"
"7642","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","gender","女性","CN"
"7643","45a1e9135f09eb42df71edc637a5f53656b96f56436c2c520eef5c73951e1aa4","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7644","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","country_born","否","CN"
"7645","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","current_in","否","CN"
"7646","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","state_grewup","河南","CN"
"7647","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","abroadexp","否","CN"
"7648","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","overseaexpnum","没有国际经历","CN"
"7649","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","oversea_exp_regions",NA,"CN"
"7650","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","firstlanguage","是","CN"
"7651","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","monolingual","不，我只说中文","CN"
"7652","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","englishlanguage","能","CN"
"7653","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","lang_sp_en","3","CN"
"7654","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","lang_ud_en","6","CN"
"7655","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","vietnameselanguage","不能","CN"
"7656","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","objectiveses","四年/五年制大学本科学位","CN"
"7657","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","subjectiveses","2","CN"
"7658","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","age","21","CN"
"7659","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","gender","女性","CN"
"7660","45e568effb34ff4e280eacccc4653ebbe7a82ea3bc0257dad7a71aa3287fe7b7","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7661","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","country_born","是","CN"
"7662","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","current_in","是","CN"
"7663","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","state_grewup","广西","CN"
"7664","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","abroadexp","否","CN"
"7665","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","overseaexpnum","没有国际经历","CN"
"7666","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","oversea_exp_regions",NA,"CN"
"7667","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","firstlanguage","是","CN"
"7668","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","monolingual","是，我是多语者","CN"
"7669","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","englishlanguage","能","CN"
"7670","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","lang_sp_en","3","CN"
"7671","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","lang_ud_en","4","CN"
"7672","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","vietnameselanguage","不能","CN"
"7673","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","objectiveses","四年/五年制大学本科学位","CN"
"7674","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","subjectiveses","5","CN"
"7675","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","age","26","CN"
"7676","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","gender","女性","CN"
"7677","45f59b8855d6d67f7fd908aa86ea5dcc2dc29bd6e627f47769bfdf0f6908c3e0","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7678","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","country_born","是","CN"
"7679","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","current_in","是","CN"
"7680","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","state_grewup","福建","CN"
"7681","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","abroadexp","否","CN"
"7682","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","overseaexpnum","没有国际经历","CN"
"7683","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","oversea_exp_regions",NA,"CN"
"7684","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","firstlanguage","是","CN"
"7685","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","monolingual","是，我是多语者","CN"
"7686","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","englishlanguage","能","CN"
"7687","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","lang_sp_en","2","CN"
"7688","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","lang_ud_en","3","CN"
"7689","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","vietnameselanguage","不能","CN"
"7690","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","objectiveses","有过一些研究生经历","CN"
"7691","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","subjectiveses","4","CN"
"7692","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","age","23","CN"
"7693","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","gender","男性","CN"
"7694","46dedef62e49b7befcdfd7631bb6360b97af00dab1399c8fcaa89cd1be847cd8","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7695","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","country_born","是","CN"
"7696","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","current_in","是","CN"
"7697","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","state_grewup","广东","CN"
"7698","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","abroadexp","否","CN"
"7699","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","overseaexpnum","没有国际经历","CN"
"7700","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","oversea_exp_regions",NA,"CN"
"7701","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","firstlanguage","是","CN"
"7702","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","monolingual","是，我是多语者","CN"
"7703","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","englishlanguage","能","CN"
"7704","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","lang_sp_en","7","CN"
"7705","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","lang_ud_en","8","CN"
"7706","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","vietnameselanguage","不能","CN"
"7707","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","objectiveses","四年/五年制大学本科学位","CN"
"7708","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","subjectiveses","5","CN"
"7709","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","age","19","CN"
"7710","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","gender","女性","CN"
"7711","4983bea3b0ba4a69ce629fbdadc2164e4a5b5f64e6242ab1b7804a98ee206487","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7712","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","country_born","是","CN"
"7713","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","current_in","是","CN"
"7714","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","state_grewup","广东","CN"
"7715","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","abroadexp","否","CN"
"7716","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","overseaexpnum","没有国际经历","CN"
"7717","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","oversea_exp_regions",NA,"CN"
"7718","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","firstlanguage","是","CN"
"7719","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","monolingual","不，我只说中文","CN"
"7720","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","englishlanguage","能","CN"
"7721","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","lang_sp_en","4","CN"
"7722","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","lang_ud_en","5","CN"
"7723","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","vietnameselanguage","不能","CN"
"7724","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","objectiveses","四年/五年制大学本科学位","CN"
"7725","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","subjectiveses","6","CN"
"7726","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","age","21","CN"
"7727","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","gender","女性","CN"
"7728","499c02fdb5dc6be86a1cab8e7abb6c102a44c3472a44515746496db97e266e9b","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7729","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","country_born","是","CN"
"7730","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","current_in","是","CN"
"7731","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","state_grewup","福建","CN"
"7732","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","abroadexp","否","CN"
"7733","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","overseaexpnum","没有国际经历","CN"
"7734","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","oversea_exp_regions",NA,"CN"
"7735","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","firstlanguage","是","CN"
"7736","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","monolingual","不，我只说中文","CN"
"7737","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","englishlanguage","能","CN"
"7738","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","lang_sp_en","3","CN"
"7739","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","lang_ud_en","4","CN"
"7740","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","vietnameselanguage","不能","CN"
"7741","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","objectiveses","四年/五年制大学本科学位","CN"
"7742","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","subjectiveses","6","CN"
"7743","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","age","22","CN"
"7744","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","gender","女性","CN"
"7745","4a81836c175c4ff2a4726fd9ab6b3f17ef9d42f60843247bd7b16b83412c1141","ethnic","中国人（包括居住在中国大陆、香港、澳门、台湾，以及任何亚洲国家地区在内有华裔血统的人）","CN"
"7746","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","country_born","是","CN"
"7747","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","current_in","是","CN"
"7748","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","state_grewup","山东","CN"
"7749","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","abroadexp","否","CN"
"7750","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","overseaexpnum","没有国际经历","CN"
"7751","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","oversea_exp_regions",NA,"CN"
"7752","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","firstlanguage","是","CN"
"7753","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","monolingual","是，我是多语者","CN"
"7754","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","englishlanguage","能","CN"
"7755","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","lang_sp_en","1","CN"
"7756","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","lang_ud_en","6","CN"
"7757","4c691de9e4a704e9df4607f516afea8cde3b44c386b9114924ead8fb64652801","vietnameselanguage","不能","CN"
